GIVE_UNIT_COMMAND_BUTTON;Command Units;;Kontrolliere Einheiten;;;;;;;;x
BP_TOOL_ARROW_SLIM_DASHED;Slim Dashed Arrow;;Dünner gestrichelter Pfeil;;;;;;;;x
BP_OPEN_TOOLTIP;Open/Close the battle plan editor.;;Öffnen/Schließen des Schlachtplaners.;;;;;;;;;;x
BP_TOGGLE_TOOLTIP;Show/Hide the current battle plans.;;Anzeigen/Verbergen des aktuellen Schlachtplanes.;;;;;;;;;;x
EVTOPTC23212;A colonized comet would make a fine satellite!;;Ein kolonisierter Komet würde einen vorzüglichen Satellietenstaat abgeben!;;;;;;;;x
liberate_liberia_title;Liberate Liberia;;Befreie Liberia;;;;;;;;;;x;;;;
liberate_liberia_desc;A "free, sovereign and independent state by the name and style of the Republic of Liberia" was declared by Governor Joseph Jenkins Roberts. Great Britain in particular, operating from neighboring Sierra Leone, regarded the Commonwealth and its parent organization the American Colonization Society (ACS), as "private persons" not entitled to exercise sovereignty. Therefore it was deemed urgent to proceed with formalizing independence. Although endorsed by the US Government, formal diplomatic recognitition by Congress of the new Republic did not come until the Civil War.;;Ein "freier, souveräner und unabhängiger Staat mit dem Namen und den Stil der Republik Liberia." wurde von Gouverneur Joseph Jenkins Roberts erklärt. Insbesondere Großbritannien, welches aus dem benachbarten Sierra Leone heraus operiert, betrachtet das Commonwealth und die Vaterorganisation American Colonization Society (ACS), als "Privatpersonen" nicht berechtigt, Souveränität ausüben. Daher hielt man es für notwendig die Formalisierung zur Unabhängigkeit weiterzuführen. Obwohl durch die US-Regierung gebilligt, kam die diplomatische Anerkennung vom Kongress der neuen Republik nicht vor dem Bürgerkrieg.;;;;;;;;;;x;;;;
liberian_constitution_title;Constitution for Liberia;;Konstitution für Liberia;;;;;;;;;;x;;;;
liberian_constitution_desc;What used to be nothing more than a colony a mere few years back has grown in size and strength enough to aspire to become a free, sovereign and independent state. A draft of the new constitution is ready to be presented for a referendum. It guarantees basic civil rights and establishes the separation of powers similar to the constitution of the United States, while detaching the newly proclaimed state from the United States government and institutions.;;Was vor einigen Jahren nichts anderes als eine Kolonie war, hat genug an Größe und Stärke gewonnen um nach einen freien, souveränen und unabhänigen Staat anzusterben. Einen Entwurf für die neue Verfassung ist bereit für das Referendum. Es garantiert grundlegende Bürgerrechte und etabliert die Gewaltenteilung ähnlich der Verfassung der USA, während der neu ausgerufene Staat sich von den Vereinigen Staaten abtrennt.;;;;;;;;;;x;;;;
liberian_research_boost;Liberian Research Boost;;Liberischer Forschungs Boost;;;;;;;;;;x
desc_liberian_research_boost;We are enjoying the benefits of independence, as our new nation progresses ever faster on the road to Modernity.;;Wir genießen die Vorzüge unserer Unabhänigkeit, während unsere neue Nation schnller in Richtung Moderne unterwegs ist.;;;;;;;;;;;x
form_scandinavia_NEWS_LONG;The lands of the north have come together to form the nation of Scandinavia. A reserved crowd of predominantly blonde men and women filled the main square in Stockholm on Wednesday at 5pm promptly and politely voiced their approval of the new political circumstance. Handshakes, respectful clapping and nods of approval were the order of the day as the evening progressed, with the city emptying by 9pm sharp as requested by authorities. Police reported that one man had been released without charge after shouting ‘hurray for Scandinavia’ outside his home.;;Die Länder des Nordens sind zusammengekommen um die Nation Skandinavien zu bilden. Eine zurückhaltende Menge überwiegend blonder Männer und Frauen füllen den Hauptplatz in Stockholm pünktlich am Mittwoch um Punkt 17:00 und stimmten den politischen Veränderungen zu. Händeschütteln, respektvolles Klatschen und nickende Genehmigung waren die Order an dem Tag als zum Abend die Stadt sich leerte, wie von den Behörden gefordert. Die Polizei berichtet das ein Mann ohne Anklage freigelassen wurde nachdem dieser "Hurray für Scandinavien" ausserhalb seines Hauses gerufen hat.;;;;;;;;x
form_scandinavia_NEWS_MEDIUM;The lands of the north have come together to form the nation of Scandinavia. A reserved crowd of predominantly blonde men and women filled the main square in Stockholm on Wednesday at 5pm promptly and politely voiced or nodded their approval of the new political circumstance.;;Die Länder des Nordens sind zusammengekommen um die Nation Skandinavien zu bilden. Eine zurückhaltende Menge überwiegend blonder Männer und Frauen füllen den Hauptplatz in Stockholm pünktlich am Mittwoch um Punkt 17:00 und stimmten den politischen Veränderungen zu.;;;;;;;;x
form_scandinavia_NEWS_SHORT;The lands of the north have come together to form the nation of Scandinavia. A crowd of citizens politely voiced or nodded their approval of the new political circumstance.;;Die Länder des Nordens sind zusammengekommen um die Nation Skandinavien zu bilden. Eine Menge von Bürgern äußerste höflich nickend ihre Zustimmung zu den neuen politischen Zuständen.;;;;;;;;x
form_germany_NEWS_LONG;The lands and peoples of Germany have once again been united. At a ceremony in Berlin on Monday, the unification of the nation was proclaimed to wild hooting and resounding huzzahs. German nationalism had been on the rise since Napoleonic times, and many statesmen saw this event as inevitable. However, fears have been expressed among diplomats that the new leviathan could upset the continental balance of power and its demographic and industrial might could cause war on an unprecedented scale in Europe should the new Germany challenge the present security system.;;Die Länder und Völker von Deutschland haben sich wieder einmal vereinigt. Bei einer Zeremonie in Berlin am Montag wurde die Vereinigung der Nation unter wildem Hupen und schreienden Hurrahz verkündet. Deutscher Nationalismus war seit den napoleonischen Zeiten auf dem Vormarsch, und viele Staatsmänner sahen dieses Ereigniss als unvermeidlich an. Jedoch haben Diplomaten Zweifel an dem neuen Leviathan geäussert, da dieser das kontinentale Gleichgewicht der Mächte verstören könnte und die demographische und industrielle Macht einen Krieg in beispiellosen Ausmaß in Europa verursachen, sollte das neue Deutschland die gegenwärtigen Sicherheits-Systeme herausfordern.;;;;;;;;x
form_germany_NEWS_MEDIUM;The peoples of Germany are united. At a ceremony in Berlin on Monday, the unification of the nation was proclaimed to wild hooting and resounding huzzahs. Fears have been expressed that the new leviathan could upset the balance of power and cause war on an unprecedented scale.;;Die Völker von Deutschland sind vereint. Bei einer Zeremonie in Berlin am Montag, wurde die Vereinigung unter wildem hupen und schreienden Hurrahz verkündet. Es wurden Befürchtungen geäißert, dass der neue Leviathan das Gleichgwicht der Kräfte stören könnte und einen Krieg beispiellosen Ausmaßes bringen würde.;;;;;;;;x
form_germany_NEWS_SHORT;The peoples and lands of Germany are finally united. At a lavish ceremony in Berlin at the weekend, the unification of the nation was proclaimed to wild hooting and resounding huzzahs.;;Die Völker von Deutschland sind vereint. Bei einer Zeremonie in Berlin am Montag, wurde die Vereinigung unter wildem hupen und schreienden Hurrahz verkündet.;;;;;;;;x
form_italy_NEWS_LONG;Italy has been united. The new country was proclaimed after the people rose up in clamour and with one voice demanded to be as one. Amid wild scenes of ecstasy, politicians and dignitaries assented to the will of the people and the new country was unified. Anxiety has been expressed that it may attempt to take by force lands which it considers rightfully Italian, though learned gentle-men say the new nation as yet does not have the power to threaten its neighbours. “We will reclaim what is ours! Long live Italia!” proclaimed one man through a rolled-up newspaper.;;Italien wurde vereinigt. Der neue Staat wurde proklamiert nachdem das Volk sich schreiend erhob und mit einer Stimme verlangte eins zu sein. Unter wilden Szenen der Ekstase stimmten Politiker und Würdenträger dem Willen des Volkes zu und vereinigten den neuen Staat. Ängste wurden geäußert das es versuchen kann mit Gewalt Ländereien zu erobern welche als rechtmäßig italienisch angenommen werden, jedoch sagen gelernte Gentlemänner das diese neue Nation noch nicht die Macht hat seine Nachbarn zu bedrohen. "Wir werden zurückfordern was uns gehört! Es lebe Italien!", verkündete ein Mann durch eine zusammengerollte Zeitung.;;;;;;;;x
form_italy_NEWS_MEDIUM;Italy has been united. The new country was proclaimed after the people rose up in clamour and with one voice demanded to be as one. Amid wild scenes of ecstasy, politicians and dignitaries assented to the will of the people and the new country was unified. Anxiety has been expressed that it may attempt to take by force lands which it considers rightfully Italian, though learned gentle-men say the new nation as yet does not have the power to threaten its neighbours. “We will reclaim what is ours! Long live Italia!” proclaimed one man through a rolled-up newspaper.;;Italien wurde vereinigt. Der neue Staat wurde proklamiert nachdem das Volk sich schreiend erhob und mit einer Stimme verlangte eins zu sein. Unter wilden Szenen der Ekstase stimmten Politiker und Würdenträger dem Willen des Volkes zu und vereinigten den neuen Staat. Ängste wurden geäußert das es versuchen kann mit Gewalt Ländereien zu erobern welche als rechtmäßig italienisch angenommen werden, jedoch sagen gelernte Gentlemänner das diese neue Nation noch nicht die Macht hat seine Nachbarn zu bedrohen. "Wir werden zurückfordern was uns gehört! Es lebe Italien!", verkündete ein Mann durch eine zusammengerollte Zeitung.;;;;;;;;x
form_italy_NEWS_SHORT;Italy has at last been united. “The Italian people will reclaim what is rightfully ours! Long live Italia!” proclaimed a cycling moustachioed man through a rolled-up newspaper yesterday.;;Italien wurde endlich vereinigt. "Das italienische Volk wird zurückfordern was ihm rechtmäßig zusteht!" wurde von einem Mann durch eine zusammengerollte Zeitung verkündet.;;;;;;;;x
the_meiji_restoration_NEWS_LONG; The penetration of western influences in Japan has culminated in the overthrow of the feudal system which has governed the islands for hundreds of years, and the restoration of the Emperor to power in Tokyo. A new era of social, political and economic reforms was declared on Wednesday as the Shogun relinquished his power and the Meiji (enlightened rule) era was declared. A bright future surely awaits the land of the rising sun under the new enlightened administration, though some have voiced fears the new Japan could eventually challenge European interests in Asia.;;Das Eindringen von westlichen Einflüssen in Japan hat das feudale Systems, welches die Inseln seit hunderten von Jahren beherrschte, sowie die Wiederherrstellung des Kaisers Einfluss in Tokyo gestürtzt. Eine neue Ära der sozialen, politischen und wirtschaftlichen Reformen wurde am Mittwoch verkündet, als der Shogun seine Macht aufgab und die Meiji (Erleuchtete Herrschaft) Ära verkündete. Eine glänzende Zukunft steht dem Land der steigenden Sonne bevor, obwohl einige Befürchtungen geäußerten das dass neue Japan eventuell europäische Interessen in Asien streitig machen könnte.;;;;;;;;x
the_meiji_restoration_NEWS_MEDIUM;The penetration of western influences in Japan has culminated in the overthrow of the feudal system and the restoration of the Emperor, as the Meiji (enlightened rule) era was declared. Some have voiced fears that the new Japan could eventually challenge European interests in Asia.;;Das Eindringen von westlichen Einflüssen in Japan hat den Sturz des feudalen Systems und der Wiederherrstellung des Kaisers geführt, als die Meiji (Erleuchtete Herrschaft) Ära ausgerufen wurde. Einige haben die Befürchtung geäußert, dass das neue Japan eventuell die europäischen Interessen in Asien anfechten könnte.;;;;;;;;x
the_meiji_restoration_NEWS_SHORT;Penetration of western influences in Japan has culminated in the overthrow of the feudal system and the restoration of the Emperor in Tokyo, as the Meiji (enlightened rule) era was declared.;;Eindringen westlicher Einflüsse in Japan gipfelten in dem Sturz des feudalen Systems und der Wiederherstellung des Kaisers in Tokyo, als die Meiji Ära verkündet wurde.;;;;;;;;x
kiel_canal_NEWS_LONG;A combination of commercial and naval interests have led $TAG0_0$ to the idea of constructing an artificial waterway that'd allow vessels to travel between the Baltic and North Seas without having to circumnavigate the stormy seas around Jutland. The 61 miles long canal is expected to quickly become one of the busiest artificial waterways of the world. The project offers new impetus to commerce for all maritime countries, and proves that nation's greatness can be achieved through manufacture, trade and engineering rather than through war and conquest.;;Eine Kombination aus Handels-und Kriegshafen führte dazu das $TAG0_0$ auf die Idee kam einen künstlichen Wasserweg zu errichten, mit dem Schiffe zwischen der Nord-und Ostsee reisen können ohne durch die stürmische See um Jutland herum zu müssen. Von dem 61 Meilen langen Kanal wird erwartet das er in kürzester Zeit zur verkehrreichsten künstlichen Wasserstrasse der Welt werden wird. Das Projekt bietet neue Impulse für den Handel aller maritimen Länder und beweißt, dass die Größe einer Nation durch Produktion, Handel und Technik erreicht werden kann, anstatt durch Krieg und Eroberung.;;;;;;;;x
kiel_canal_NEWS_MEDIUM;The 61 miles long canal is expected to quickly become one of the busiest artificial waterways of the world. The project offers new impetus to commerce and proves that nation's greatness can be achieved through manufacture, trade and engineering rather than through war and conquest.;;Von dem 61 Meilen langen Kanal wird erwartet schnell zu einem der verkehrreisten künstlichem Wasserweg der Welt zu werden. Das Projekt bietet neue Impulse für Handel und beweißt das die Größe einer Nation durch Produktion, Handel und Technik erreicht werden kann, anstatt durch Krieg und Eroberung.;;;;;;;;x
kiel_canal_NEWS_SHORT;The 61 miles long Kiel Canal is expected to quickly become one of the busiest artificial waterways of the world. The project offers new impetus to commerce for all maritime countries.;;Von dem 61 Meilen langen Kiel Kanal wird erwartet schnell zu der verkehrreichsten künstlichen Wasserstrasse der Welt zu werden. Das Projekt gibt neue Impulse für den Handel aller maritimen Länder.;;;;;;;;x
suez_canal_NEWS_LONG;A triumphant day for $TAG0_0$ as the first ship in history successfully passes through the newly opened canal across the Isthmus of Suez. A true marvel of modern engineering, the 102 miles long and 26 feet deep Suez Canal is expected to soon become one of the world's most active shipping lanes, driving down freight costs and bolstering commerce world-wide. 'Shipping fees will never return the costs of maintenance, the route around Africa will remain dominant', sceptics claim in an attempt to diminish the importance of this development.;;Ein triumphaler Tag für $TAG0_0$ als das erste Schiff in der Geschichte erfolgreich den neu eröffneten Kanal über den Isthmus von Suez passierte. Ein wahres wunderwerk der modernsten Technik, von dem 102 Meilen lange und 26 Meter tiefe Suezkanal wird erwartet der weltweit aktivste Schifffahrtsweg zu werden, und somit die Frachtkosten zu senken. "Die Versandkosten werden nie die Kosten der Wartung einbringen, die Route um Afrika wird dominant bleiben." behaupten Skeptiker in einem Versuch die Bedeutung dieser Entwicklung zu verringern.;;;;;;;;x
suez_canal_NEWS_MEDIUM;A triumphant day for $TAG0_0$ as the first ship successfully passes through the newly opened canal across the Isthmus of Suez. A true marvel of modern engineering, the 102 miles long Suez Canal is expected to soon become one of the world's most active shipping lanes.;;Ein triumphaler Tag für $TAG0_0$ als das erste Schiff erfolgreich durch den neu eröffneten Kanal über den Isthmus von Suez fährt. Ein wahres Wunderwerk der modernen Technik, wird der 102 Meilen lange Suezkanal vorraussichtlich bald einer der weltweit aktivsten Schifffahrtswege.;;;;;;;;x
suez_canal_NEWS_SHORT;A triumphant day for $TAG0_0$ as the first ship in history successfully passes through the newly opened 102 miles long and 26 feet deep canal across the Isthmus of Suez.;;Ein triumphaler Tag für $TAG0_0$ als das erste Schiff in der Geschichte erfolgreich durch den neueröffneten 102 Meilen langen und 26 Meter tiefen Kanal über den Isthmus von Suez fährt.;;;;;;;;x
panama_canal_NEWS_LONG;The opening of a canal through the Isthmus of Panama offers a proud day for $TAG0_0$. The canal is 48 miles long, and is in fact a locked waterway 85 feet above sea level with some of the most intricate locks on both ends. It was built in one of the most unhealthy areas of the entire world, so it's as much a monument to modern engineering as to modern medicine. The canal is expected to quickly become an important conduit to international maritime commerce, experts also claim it to offer great strategic advantage to its controller in times of war.;;Die Öffnung eines Kanals durch die Landenge von Panama ist ein stolzer Tag für $TAG0_0$. Der Kanal ist 48 Meilen lang und ist in der Tat ein abgesperrter Wasserweg, 85 Meter über dem Wasserspiegel, mit einigen der kompliziertesten Schlössern an beiden Enden. Es wurde in einer der ungesundesten Gebieten der gesamten Erde errichtet, sodass es ein Denkmal für die moderne Technik sowie der modernen Medizin zu betrachten ist. Von dem Kanal wird erwartet schnell eine wichtige Leitung im internationalen Seehandel zu werden. Auch Experten behaupten das dieser Kanal eine strategische Rolle in Kriegszeiten spielen wird.;;;;;;;;x
panama_canal_NEWS_MEDIUM;The opening of a canal through the Isthmus of Panama offers a proud day for $TAG0_0$. The canal is 48 miles long, and is in fact a locked waterway 85 feet above sea level. Built in one of most unhealthy places it's a monument to modern engineering as well as medicine.;;Die Öffnung eines Kanals durch den Isthmus von Panama ist ein stolzer Tag für $TAG0_0$. Der Kanal ist 48 Meilen lang und ist in Fakt ein abgesperrter Wasserweg, 85 Meter über dem Meeresspiegel. Gebaut in einer der ungesündesten Gebiete ist der Kanal ein Denkmal and die moderne Technik und Medizin.;;;;;;;;x
panama_canal_NEWS_SHORT;The opening of a canal through the Isthmus of Panama offers a proud day for $TAG0_0$. The canal is 48 miles long, and is in fact a locked waterway 85 feet above sea level with some of the most intricate locks on both ends.;;Die Öffnung eines Kanals durch die Landenge von Panama ist ein stolzer Tag für $TAG0_0$. Der Kanal ist 48 Meilen lang und ist ein abgesperrter Wasserweg, welcher 85 Meter über dem Meeresspiegel liegt, und mit einigen der komplizierten Schlössern ausgestattet ist.;;;;;;;;x
empress_of_india_NEWS_LONG;Following the 'Imperial Durbar' in Delhi, the royal proclamation announcing Queen Victoria's assumption of the title of 'Empress of India' was read at the foot of the column in Trafalgar Square. India hasn't had a crowned ruler since the last Mughal Emperor was deposed by the British East India Company. Following the dissolution of the Company, opinions were expressed that the Queen's superiority over the many Indian princes should be confirmed by the assumption of the imperial title. Prime Minister Benjamin Disraeli is credited as the architect of the idea.;;Nach der "kaiserlichen Durbar" in Delhi wurde am Fuße der Säule auf dem Trafalgar Square die königliche Proklamation verkündet, dass Königin Victoria den Titel "Kaisierin von Indien" erhaltet. Indien besitzte keinen gekrönten Herrscher, seit die British East India Company den letzten Mughal Kaiser absetzte. Nach der Auflösung der Gesellschaft wurden Meinungen geäußert, dass die Überlegenheit der Königin über die vielen indischen Fürsten durch die Annahme des kaiserlichen Titel bestätigt werden sollte. Premierminister Benjamin Disraeli ist diese Idee zuzuschreiben.;;;;;;;;x
empress_of_india_NEWS_MEDIUM;Following the 'Imperial Durbar' in Delhi, the royal proclamation announcing Queen Victoria's assumption of the title of 'Empress of India' was read in Trafalgar Square. The imperial title confirms the Queen's superiority over the many princes of India.;;Nach der "kaiserlichen Durbar" in Delhi wurde am Fuße der Säule auf dem Trafalgar Square die königliche Proklamation verkündet, dass Königin Victoria den Titel "Kaisierin von Indien" erhaltet. Der imperiale Tital bestätigt der Königin Überlegenheit gegenüber den indischen Fürsten.;;;;;;;;x
empress_of_india_NEWS_SHORT;Following the official 'Imperial Durbar' (assemblage) in Delhi, the royal proclamation announcing Queen Victoria's assumption of the title of 'Empress of India' was read in Trafalgar Square.;;Nach der "kaiserlichen Durbar" in Delhi wurde am Fuße der Säule auf dem Trafalgar Square die königliche Proklamation verkündet, dass Königin Victoria den Titel "Kaisierin von Indien" erhaltet.;;;;;;;;x
COUNTRYALERT_ColonialGood_invest;§GWe can invest in our a colony in §!§Y$REGION$§!;;§GWir können in eine unserer Kolonien in §!§YREGION$§! investieren!;;;;;;;;;;x
aar_fake1_title;Masked vigilante strikes!;;Maskierter Ordnungshüter schlägt zu!;;;;;;;;x
aar_fake1;Lately our capital has seen crime-fighting actions by a lone individual in feline dress styling himself 'The Catman', repelling sharks as he goes.;;Seit neustem existiert in unserer Hauptstadt ein einsamer Verbrechensbekämpfer in einem Katzenkostüm der sich selbst 'Der Katzenman' nennt, und woimmer er ist Haie zurücktreibt.;;;;;;;;x
aar_fake2_title;Gauss Dies;;Gauss gestorben;;;;;;;;x
aar_fake2;Yesterday Carl Friedrich Gauss, the famous German mathematician, died. Mathematicians will remember him for centuries. He named mathematics 'the queen of sciences'.;;Gestern ist der bedeutende deutsche Mathematiker Carl Friedrich Gauss gestorben. Mathematiker in aller Welt werden sich für Jahrhunderte an ihn zurückerinnern. Er nannte die Mathematik 'Königin der Wissenschaften';;;;;;;;x
aar_fake3_title;Responsible Government!;;Verantwortungsvolle Regierung!;;;;;;;;x
aar_fake3;In the year of 1848 the first responsible government in British North America is established in the colony of Nova Scotia, and is led by James Uniacke and Joseph Howe.;;Im Jahre 1848 wurde die erste verantwortungsvolle britische Regierung Nord Amerikas in der Kolonie von Nova Scotia gegründet, welche von James Uniacke und Joseph Howe geführt wird.;;;;;;;;x
